NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050
160008374708;2016;7;F;0;3;1;1;3;1;;0;;;;;;;;0;;;;3170206;Uberlândia;31;MG;1;1;1;1;294;298;301;305;485.9;560.6;545.2;401.3;ECAADCDEDBDCDBDBDCBDEEDCBDBDBAECBDBCADCACADCB;DBDECEBDDCECDBCABECEBABEBCDEDBEDBCDECDEDEBCBD;EEDCA99999DACADDBACBCECCCCBEDDBBABCBABBADCDDBEBDBC;AECBAEBDEECEBDDCAEDECCCDDABEBDBDEBADBDCBEACBD;0;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;120;160;120;140;160;700;D;E;C;B;6;E;A;B;D;B;A;A;A;B;A;A;A;A;B;A;A;B;B;B;B;A;;;;;;;;5;5;5;4;3;5;5;;A;A;A;A;A;A;A;A;A
160000398546;2016;3;F;0;4;1;2;0;2;1;0;2304350;Forquilha;23;CE;2;1;1;0;;;;2304350;Forquilha;23;CE;1;1;1;1;294;298;300;304;483.3;518;517.6;520.2;DBBADDABCBCDCDBBDDABEBAABCCEBEEACDDABBCEAADEA;EBEDDBABACDDACCECADDDBCEECAEACAAADDCCDEAEACAD;99999EDBEAAADEDCABAAACDCBBCABECBBADBEAECEACAEDDBEA;CCDBADCEEDDDCEADCACCDABEAAACECEDBCAAABCBEDCBC;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;120;120;120;140;80;580;C;C;B;B;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;;;;;;;;5;5;5;5;5;5;5;;A;A;A;A;B;A;A;A;A
160000398547;2016;3;F;0;3;1;1;1;1;;0;;;;;;;;0;;;;3106705;Betim;31;MG;1;1;1;1;293;297;302;306;578.2;629.7;576.6;652.6;EEECCDBADAEDDBDCACDBCCBCDDDEBCAEBCBBDCECDBCBA;DEEABAAADCDDCCAEEBEEDACCBBDAAEBDCAEABBDACBBEC;CBEBA99999AEBCCCAECCEEDDAADCEEAACAADEBBCECDEABCCDB;ECEDDEBBDDBBBBBADBDBCCADEBDBABABCBEDBBCCBCCBB;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;160;200;180;180;160;880;E;D;D;D;5;D;A;D;D;B;A;B;B;B;A;B;A;A;D;A;B;D;B;B;B;A;;;;;;;;5;5;4;5;5;5;5;;H;A;A;A;A;D;A;A;A
160000398548;2016;2;F;0;1;1;2;0;2;1;0;3550308;São Paulo;35;SP;2;1;1;0;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;E;B;C;5;B;A;B;C;A;A;B;B;B;A;B;A;A;B;A;A;B;A;B;B;A;;;;;;;;5;2;2;5;5;1;4;;A;A;A;A;B;A;A;A;A
160000398549;2016;4;M;0;0;1;4;0;1;;0;;;;;;;;1;SECRETARIA ESTADUAL - PR;41;PR;4100400;Almirante Tamandaré;41;PR;1;1;0;0;294;298;;;431.5;444.6;;;AEAADEDEABCDEEDCEDECAEBBBE*DCADECBAACECBCAECA;EACCDCBDADACDEECBADEAACCBADEDABABEBCDEABCEBAB;;;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;;;;;;;;;;E;E;F;F;2;F;A;B;C;B;A;B;B;B;A;B;A;B;D;A;B;D;B;B;B;C;D;C;5;5;5;5;5;5;5;3;5;5;5;5;3;A;A;A;B;D;A;A;A;D
160000398550;2016;2;M;0;3;1;3;0;1;;1;;;;;;;;0;;;;2913903;Ipiaú;29;BA;1;1;1;1;292;296;301;305;595.6;533.9;559.6;502.4;ABDDBCDAADAABECCCABEEBDAAAABAECBBEDBDDDDDECAD;ACEAAEEDEDCBABCECCBDADEAADECCAEAAAABCEAEBAECE;ADAAA99999CAABCDBCCCAEEEACEDCDDEEEBEABEACCEBEEAACD;CCCBCCCCACEDECCCCBCCACCBCCDCCCCCCCCCCCCECCCCC;0;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;120;120;120;120;40;520;C;D;A;B;5;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B;A;;;;;;;;5;5;5;5;5;5;5;;A;A;A;B;C;A;A;A;A
160000398551;2016;4;M;0;3;1;1;2;1;;0;;;;;;;;0;;;;2309607;Pacajus;23;CE;1;1;1;1;291;295;300;304;569.1;551.2;591.7;567.2;BCBBBDDDECDEAEDCEBDAADBABCDCAEBAEBBACBADDAEEA;BCEECBEDCEBADDACBDADCEBCADCAAEECDDAACDBCAAEBD;99999BCCCDDCDEEDBBAAEADBCADDBADABACAEDCCDCCCDADEEB;EBDECDDAECDADBDEDBDEDEBACDCBDCDDBCADDBECEBBDA;1;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;140;120;120;140;100;620;A;D;B;B;5;B;A;B;C;A;A;B;B;A;A;A;A;A;C;B;A;C;A;A;B;A;;;;;;;;5;5;0;5;0;2;5;;A;A;A;A;A;A;D;A;A
160000398552;2016;5;F;0;1;1;1;3;1;;0;;;;;;;;0;;;;1502202;Capanema;15;PA;1;1;1;1;292;296;299;303;537.2;587.9;582.2;492.1;BEDDECBCBAAADCACEEAEACCADEBBBDCEBABBDEDEECBED;AEEAEDEDDEDCAABECCADDECAAEEADADCCACCBEBBABEEE;99999AEBEEDAEBBDADDABBAEAAAABBEECEEAADAEDCCABCACAE;EEDECCCEBECEDCADBCCCDDEDCBEDDBBBCDDECCACECBCC;1;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;120;120;120;120;80;560;B;D;C;B;4;B;A;B;D;A;A;B;B;A;A;A;A;A;C;A;A;D;B;B;B;A;;;;;;;;5;5;1;1;0;0;5;;A;A;A;A;A;A;A;A;A
160000398553;2016;3;F;0;2;1;3;0;1;;0;;;;;;;;0;;;;2933307;Vitória da Conquista;29;BA;1;1;1;1;292;296;302;306;486.4;553.1;451.4;511.4;DADCCCABEADBDCCADABABADBCBBBBAEBEBDBADCEEAEBC;AAABDBBDCEDDBCCDCCBCADBAEDEEDDAACCABCBBABDEBE;DDEBA99999BEEAEDECCCCDEACDBBCEDBABABAACEEDAECDACEE;CCEDCADEAAEACDACEECEDCDDCEACEACABEBBEBCDEBCDA;0;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;160;140;120;120;0;540;B;B;C;C;4;D;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;D;A;A;A;C;D;B;1;0;3;3;3;5;5;2;5;5;2;5;3;A;A;B;A;C;A;A;A;A
160000398554;2016;4;F;0;3;1;1;1;1;;0;;;;;;;;0;;;;1501402;Belém;15;PA;1;1;1;1;293;297;302;306;502.2;553.5;600.7;430.8;EBAABBBCCBBDCDADCCCBCBCDDBADCABBADDDBDCDCEBCC;DCCDEAACDCBBDCEDECECDCCCBCCDAEBDDBECAABCEACAC;CBECA99999AEEAACABCDBCEAEACEDDEDEAABDEBDDADBABDADE;CADDCBDDBAEACCCDEACCAAABCAECACCDCBECBDAEACDDA;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;160;120;120;120;40;560;G;E;E;B;4;E;A;B;C;A;A;B;A;B;A;A;A;A;C;B;A;E;A;B;B;B;B;A;5;0;5;5;5;5;5;5;5;5;3;5;;C;A;A;B;A;D;A;A;A
160000398555;2016;14;F;2;3;1;1;9;1;;0;;;;;;;;0;;;;3143302;Montes Claros;31;MG;1;1;1;1;293;297;299;303;453.8;612.5;545.6;564.1;CCCADDDBCACECCBBEEDDEACBCEDDDDCDDBADACBCBDDCD;DCECBDADEEEBADADECEDDACDCEDDCEDDBCDCCCDECECDE;99999CADCCCDABBDECBABBEECDEEAEBBCCBDAABDDECDBCCBDA;AEEDDBDCDDCECDBBCDBCBBEECDBCBBBCDDBADBBBCADBB;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;160;140;160;120;80;660;B;B;A;A;4;G;A;C;C;A;B;B;A;B;A;B;A;B;B;B;A;C;A;B;B;C;;;;;;;;4;5;0;5;4;2;4;;A;A;B;D;A;A;A;C;A
160000398556;2016;5;F;0;3;1;1;3;1;;0;;;;;;;;0;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;E;F;B;2;C;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;C;A;B;B;B;E;D;5;0;3;2;4;5;3;5;5;4;2;5;;A;A;A;A;A;A;A;B;A
160000398557;2016;2;M;0;1;1;2;0;2;1;0;3147303;Paraisópolis;31;MG;2;1;1;0;;;;3132404;Itajubá;31;MG;1;1;1;1;293;297;299;303;545.9;559.2;556.6;590.5;EBEEADDCABAACDEDECBBAABDEACDDBBEAADABAACCAABD;BCCEBBADDACBBAABACEEDADABBBAEBBDCAABCBDBCDBAC;CDAEA99999CADBADACEABBDDAEEACEEAAACAAAADACCABBCAAB;AEBBCAEDDDACDBBDDDBEAEADBCCBBBCAADABAACCDAEEC;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;120;120;100;120;40;500;H;H;C;C;3;G;A;B;D;B;A;B;B;B;B;B;A;B;D;B;A;D;A;C;B;C;C;C;0;0;3;5;3;5;5;5;4;3;4;5;3;A;A;A;A;B;A;A;B;A
160000398558;2016;5;F;0;1;1;1;3;1;;0;;;;;;;;0;;;;4208906;Jaraguá do Sul;42;SC;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;F;E;D;D;4;C;A;C;D;C;A;B;B;B;B;B;A;B;B;A;A;E;B;C;B;C;D;E;1;0;5;5;5;5;5;5;5;5;5;5;0;B;A;A;A;A;D;A;A;A
160008526276;2016;11;M;0;2;1;1;9;1;;0;;;;;;;;0;;;;2927408;Salvador;29;BA;1;1;1;1;294;298;302;306;544;625.9;621.4;545;EBEEDDCAAEDEABDBBEADEEEADDAEBCDECCECDBECBEDAD;EDDBDDADACEDDCCABBCECDCEEBDDEEABBEDCACBDCECBD;ECEBA99999DEBCDCAECDBBCEAADDEBAAEAACBDBCACDCBDBDCE;CAEBDBDCEEDCDBCEBCACECBCDBEEAADBEACACECBECCAC;0;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;160;160;140;160;120;740;C;E;B;D;3;H;A;B;D;A;A;B;B;B;A;B;A;A;B;B;B;D;B;C;B;B;G;D;5;0;5;5;5;2;5;0;0;0;4;5;;A;A;A;B;A;A;A;A;B
160000398559;2016;12;M;1;1;1;1;10;1;;0;;;;;;;;0;;;;2408102;Natal;24;RN;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;D;D;3;H;A;C;D;A;A;B;B;A;A;A;A;A;C;A;A;C;A;A;B;C;F;E;0;5;2;5;2;2;5;2;2;1;0;0;5;A;A;A;A;A;B;A;A;B
160000398560;2016;7;F;0;3;1;4;0;1;;0;;;;;;;;1;SECRETARIA ESTADUAL - SP;35;SP;3509502;Campinas;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;E;C;B;4;D;A;C;D;A;A;B;B;B;A;B;A;A;E;B;B;E;B;C;B;B;B;D;5;2;3;5;5;5;3;0;4;4;0;5;;A;A;A;A;D;A;A;A;B
160000398561;2016;2;F;0;3;1;1;1;1;;0;;;;;;;;0;;;;1503200;Igarapé-Açu;15;PA;1;1;1;1;293;297;299;303;480.5;466.3;540.4;401.5;EBBAADCADBBABDADEADEBDCBDABCECABBCDAAADEAEEBC;CEEBABEAECBBAEACEBBCDCCAADBBBECAEACCEBEEAABDC;99999ABABDABABBDAAEAEEBEDACACEBBCDDAAADEACDACEEBAB;AABACABECDBCCBEEDDECADEAAECCEAABBBEACBACEBAAB;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;120;120;100;120;60;520;E;E;B;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;B;A;B;A;A;;;;;;;;5;5;4;5;4;5;5;;A;A;A;A;A;A;A;A;A
160008374707;2016;1;M;0;1;1;3;0;1;;1;;;;;;;;0;;;;3550308;São Paulo;35;SP;1;1;1;1;293;297;299;303;520.5;607.4;621.4;463.5;BBDEADECCADDBECEABDCBECDCECABABCEABDBCDDADAED;DCEAADACDCBBCDADBAEEDADBBADADBBDCDCDCBDEDCAEE;CEDEB99999CABEDDAADABEADAEDDCEBACBAAABAAAECDBBADCB;EADDDDBEBBCBECDDBABCABECDBCABACDAEACDBBCADA..;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;120;120;120;120;80;560;E;D;B;B;5;J;A;C;D;B;A;B;A;A;A;B;A;A;C;A;A;C;B;B;B;A;;;;;;;;5;5;1;5;5;4;3;;C;A;A;A;C;D;A;A;A
160000398562;2016;5;M;0;1;1;1;2;1;;0;;;;;;;;0;;;;2919207;Lauro de Freitas;29;BA;1;1;1;1;291;295;300;304;518.7;607.8;586.7;535.6;BDDBEDDABDBCBADAEBDEABCACCDCDADDCDDBACACDECEA;EBDDAADCECCDEBCEAEAACECCBBCAACEBDAEBDDBBADDBA;ADBEC99999ACEEBABBAABDECDACDCBBCDAEBCAECDBCACABEEA;CCBCAACCAABDCBDEDEDDCBDAECBAACABEAEDBACDACCAB;0;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;120;120;160;160;40;600;H;E;D;D;3;I;A;C;D;C;A;B;B;B;A;B;A;B;D;A;B;D;B;B;B;A;;;;;;;;3;5;3;3;3;3;3;;C;A;A;A;A;D;A;A;A
160000398563;2016;3;F;0;3;1;1;1;1;;0;;;;;;;;0;;;;2925758;Presidente Tancredo Neves;29;BA;1;1;1;1;292;296;300;304;441;532.5;527.9;440.3;AACDCCBBBADCACCADEAAAAEBACACBBACDDCABDDDDDEBD;EEECDBECDDCAABBEDECDBDBACAECBBEACDDCABBAEBDEE;99999CCBBDDAAEDDBDEAADACDCDDCCEDDEAEACCDADDCEAEABA;AADCCBCDCCDCEEADCADEDCBCDCECECCDBDCDAACAEAECE;1;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;120;80;80;100;60;440;C;E;A;A;4;A;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A;A;;;;;;;;5;5;5;5;0;2;5;;A;A;A;A;A;A;A;A;A
160000398564;2016;9;F;0;3;1;1;7;1;;0;;;;;;;;0;;;;5219753;Santo Antônio do Descoberto;52;GO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;C;B;4;C;A;B;C;A;A;B;A;B;A;A;A;A;B;B;A;C;B;A;B;C;F;C;5;5;5;5;5;5;5;5;5;3;0;5;5;A;A;A;A;A;A;A;B;A
160000398565;2016;6;M;0;3;1;1;3;1;;0;;;;;;;;0;;;;3303906;Petrópolis;33;RJ;1;1;1;1;292;296;302;306;431.8;561.2;542;477;DCCCAEBDBBCEDBDBABADECECBABEBDEAECDDACBAEADCB;AEBDCCBDECDAABCCACADADBACDDEDCEAACDBBADDABCEC;99999ACAABDEEACCDECCECCECADABACABBAADCDCCACEEBCADC;BDEBDBBCCBBECDDDCBECADBEABAEABDADCABDAEDCDACC;1;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;120;120;120;120;120;600;G;G;E;D;2;C;A;B;C;A;A;B;A;B;A;B;A;A;B;B;B;B;B;B;B;C;F;B;5;5;5;5;5;5;5;5;5;5;5;5;5;A;A;A;A;A;A;A;A;A
160000398566;2016;6;F;0;3;1;1;4;1;;0;;;;;;;;0;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;B;6;E;A;B;C;B;A;B;B;A;A;B;A;A;B;A;A;E;A;B;B;C;D;C;5;0;5;5;5;5;5;5;5;5;5;5;5;A;A;A;A;A;A;A;A;B
160000398567;2016;13;F;1;1;1;1;10;1;;0;;;;;;;;0;;;;2933307;Vitória da Conquista;29;BA;1;1;1;1;294;298;300;304;563.3;589.4;467.4;459.1;ECADDAADADAECC.CDCBEBEEEACACABBAECBDAEABBDDEA;EDDDEDBCDCECDBEBDEADCDCEEBDAACBDAADACABCCCCBD;99999EABCCAAEEBBDBBAADDADADBBBABEECEEDDECACEEDBBCB;DCBEABEDDECCDBEDDBABDDDDBADBCDDDBADAACBDECECC;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;120;120;120;120;80;560;A;A;A;A;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;D;B;B;B;A;;;;;;;;5;5;0;5;5;5;5;;A;A;A;C;A;A;C;A;C
160000398568;2016;12;F;1;3;1;1;8;1;;0;;;;;;;;0;;;;1506807;Santarém;15;PA;1;1;1;1;294;298;299;303;448.7;542.2;503.5;432.6;BDACABBBDEBEDBAECCBCADABBDBCCABCEBEBCBCCAAEDA;EDCEDDACAEEADAAEECAEADBEAAEBCABCABABCDDCBCADA;99999AEECBABEBBAEADAEBCBEDEDAEAAEBCAADEECADBAEACBB;DADAACADAECCAAEDEDCDCCDEADBBDBACEBCABEEDCBACB;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;140;120;120;120;20;520;B;B;D;A;5;J;A;B;D;A;B;B;A;B;A;A;A;A;B;B;A;C;A;A;A;C;J;D;3;4;4;5;5;5;5;4;4;2;5;4;5;A;B;B;A;A;A;A;C;D
160000398569;2016;4;F;0;3;1;3;0;1;;0;;;;;;;;1;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO PARANÁ;41;PR;4106902;Curitiba;41;PR;1;1;1;1;294;298;301;305;419.4;0;0;551.6;CEAABADEABDDEBDAACABBEEBDABAEBCCECDCABCCAAEDD;.............................................;.....99999........................................;BEABCDDECDEBDCECDDCAEDDBCDCDEDDCBCCCAACAACBAE;0;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;4;0;0;0;0;0;0;B;B;B;B;3;B;A;B;C;A;A;B;B;A;A;A;A;A;B;A;A;B;B;A;A;B;C;A;5;0;5;5;5;5;5;0;5;0;0;5;;A;A;B;D;C;A;A;B;D
160000398570;2016;4;F;0;3;1;1;2;1;;0;;;;;;;;0;;;;1504059;Mãe do Rio;15;PA;1;1;1;1;292;296;300;304;413.6;534.6;556.4;565.1;ADCBBAAEDDBBDCDDBDAAAAEDABCDADDDBDDBDADECA*AD;ECEEBCCBACDDACABEBBDDEBAADBCDACBCADCADDCBAEEA;99999ADACBAAEBBDBBACCBECDCCDCCAADEEEBDACDBCACCEEDE;DBABCEAAEEDDCDABBDDDEDDDCEEBBCBDDBBBACECBDCDB;1;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;160;140;120;120;100;640;B;B;A;A;5;D;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;D;A;A;A;B;D;A;5;0;5;5;5;5;5;0;5;0;3;5;;A;A;A;A;A;A;A;A;A
160000398571;2016;11;F;0;3;1;1;10;1;;0;;;;;;;;0;;;;3169406;Três Pontas;31;MG;1;1;1;1;291;295;301;305;416.4;549.9;488.4;525.9;DDDBACEEDBBADCCDBBDCCDDECCBECDADCDADDDADBACDB;ECACCADCEEBDDBECADBEDCAEBBAEABEADAEEDBDDCDBBD;99999ADBBDCAAACEEEBCCEBDDAEECCADABBEDBACBDDDDCDBDC;BBEEBDDECDBECDDCDDCADDDEDEDEDECDBDADDDCDCDDDC;1;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;120;120;120;140;60;560;B;B;A;B;4;D;A;B;C;A;A;B;A;B;A;A;A;A;C;B;B;C;A;B;B;C;G;E;4;5;5;4;3;5;5;4;5;5;0;1;2;A;A;A;A;A;A;A;A;A
160000398572;2016;11;M;0;3;1;1;9;1;;0;;;;;;;;0;;;;5300108;Brasília;53;DF;1;1;1;1;292;296;302;306;618.3;609.8;560.4;558.6;DECCCAAAABAABDDBBCBEECEAABDDEABDCEBBBDBDAAC*D;DEADEBEBDBEDACCBEBADAECAADEADDEBCAAECABBADECA;99999CACDBBEBECBEECBBCAACCEDABCAAAAADACCACAEABDAEB;CAEEDACADCBDDCCCDBAEDBACDBEAAEAEECDCDBEAACDBE;1;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;160;180;160;200;40;740;B;C;C;B;4;H;A;C;D;C;A;B;B;B;A;B;A;B;E;B;A;E;B;C;B;B;D;B;5;0;4;5;5;5;5;0;2;3;5;5;;A;A;A;A;A;A;A;A;A
